621,Texnik,RL Technologies,Bak?,Tam ?tat,1-3 il,?? haqq?nda m?lumat:-Kamera montaj etm?k-T?hlük?sizlik sisteml?rini montaj?-Mini ATS qura?d?r?lmas?-Kabel x?tl?rinin c?kilm?si,"T?l?bl?r:Dil bilikl?ri: Az?rbaycan dili, Rus dili arzu olunan IT sah?sind? bilikl?r? malik olmaq-Hündürlükd? i?l?m?k qabiliyy?ti-Hava ??raitin? dözümlüTam i? günü (bazar ert?si-??nb?)09:00-18:00?m?k müqavil?si",550-600,5/2/2022
619,Korporativ CRM ?öb?sinin müt?x?ssisi,ABB Bank,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:ABB Korporativ CRM ?öb?sin? ?m?kda? vakansiyas? elan edir.Özün? v? pe??kar qabiliyy?tl?rin? güv?n?n, davaml? f?rdi inki?afa v? b?rab?r imkanlar mühitind? karyera ir?lil?yi?l?rin? can atan, ?n ?sas? is? ABB komandas?n?n f?al üzvü kimi Bank?n yeni u?ur hekay?sinin bir hiss?sin? çevrilm?k ist?y?n h?r bir uy?un namiz?d bu imkan? d?y?rl?ndir? bil?r.Gör?c?yiniz i?l?r:Mü?t?ril?r? dair m?lumatlar? CRM sistemind? ?ks olunmas? istiqam?tind? i?l?ri h?yata keçirm?k;Sat??lar?n planla?d?r?lmas?nda mü?t?ri menecerl?rin? aid portfell?r üzr? z?ruri d?st?k göst?rm?k;CRM sistemind? yaranan uy?unsuzluqlar? inteqratorla ara?d?rmaq v? aradan qald?rmaq;CRM sistemind? yeni imkanlar? ara?d?rmaq v? onlar t?tbiq etm?k;Müt?madi olaraq bacar?q v? t?crüb?nin inki?af yollar?n? axtarmaq?g?r axtard???m?z namiz?d sizsinizs?  careers.abb-bank.az   portal?nda qeydiyyatdan keç?r?k vakansiya üzr? müraci?t ed? bil?rsiniz.N?z?riniz? çatd?rmaq ist?rdik ki, müsahib?l?r? yaln?z göst?ril?n kriteriyalara cavab ver?n ??xsl?r c?lb edil?c?k.",T?l?bl?r:Bizim üçün uy?un namiz?d:Ali t?hsil?;Yüks?k s?viyy?d? SQL bilikl?rin?(Java/Pyhton proqramla?d?rma dili üzr? bilikl?rin olmas? aruzolunand?r);Yax?? s?viyy?d? MS Office proqramlar? bilikl?rin?;CRM platformas?ndan istifad? ed?r?k i? h?ll?rinin t?mini üzr? t?crüb?y?;Analitik dü?ünm? v? t?hlil qabiliyy?tin? sahib olan ??xsdir.,,4/30/2022
618,Front-end developer,AT-Geotech QSC,Bak?,Tam ?tat,1-3 il,"?? haqq?nda m?lumat:AT GEOTECH QSC namiz?dl?ri “Front-end developer” vakansiyas?na müraci?t etm?kl? pe??kar komandan?n üzvü olma?a d?v?t edir:V?zif? öhd?likl?ri:• Yeni layih?l?rin qrup v? ya f?rdi ??kild? yarad?lmas?, mövcud layih?l?rin d?st?kl?nm?si v? inki?af etdirilm?si.• Javacript dilind? kodun h?m s?f?rdan yaz?lmas?, h?m d? müxt?lif kitabxanalardan v? nümun?l?rd?n istifad? ed?r?k onlar?n layih? t?l?bl?rin? uy?un elektron formalar?n v? qrafiklar?n haz?rlan?b uy?unla?d?r?lmas?. ?? ??raiti:• ?? qrafiki: 6 günlük i? h?ft?si• ?? saat?: 09:00 - 18:00, ??nb? yar?m gün• ?? yeri: X?rdalan ??h?ri• ?m?k haqq? müsahib? zaman? namiz?din bilik v? bacar???na uy?un t?yin olunacaqd?r.Yuxar?da qeyd olunan t?l?bl?r? uy?un namiz?dl?rd?n mövzu yerind? «Front-end developer » qeyd ed?r?k CV-l?rini hr@at-geotech.com elektron ünvan?na gönd?rm?l?ri xahi? olunur.","T?l?bl?r:T?l?bl?r:• T?hsil: Ali• Bu sah?d? ?n az? 1 il t?crüb?si olmal?• Güclü problem analiz etm?, h?ll etm? v? q?rar verm? bacar?qlar? olan• H?m müst?qil, h?m d? komanda yönümlü ?m?kda?l?q ??raitind? i?l?m? bacar??? olan• Analitik dü?ün? bil?n v? alqoritmik bilikl?ri olan• Javascript, AJAX, HTML, CSS proqramlar? bilikl?ri olan• Texniki ingilis dili (yenilikl?r ve s?n?dl??m? il? f?rdi tan?? olmaq üçün)",Müsahib? ?sas?nda,4/30/2022
610,Sat?? T?msilcisi,Sweettes,Bak?,Tam ?tat,0-1 il,?? haqq?nda m?lumat:M?hsullar bar?d? mü?t?rini m?lumatland?rmaqSifari?l?ri q?bul etm?k ,T?l?bl?r:Rus dili bil?nl?r? üstünlük verilir,400 - 700,5/30/2022
615,Vergi üçotu üzr? müt?x?ssis,Abacus Audit And Consulting,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:??xsi hesab v?r?q?l?rinin günd?lik t?qib edilm?si;– Vergi, DSMF, Statistika hesabatlar?n?n t?qdim olunmas?;– Kameral uy?unsuzluqlar?n yoxlan?lmas? v? uy?unsuzluqlara cavablar?n yaz?lmas?;– M?nf??t v? z?r?r hesabat?n?n t?rtib edilm?si;– Balans hesabat?n?n t?rtibi v? vahid format?n haz?rlan?b t?qdim edilm?si;– Balans madd?si üzr? dig?r madd?l?rin ilkin s?n?dl?rl? yoxlan?lmas?;– ?sas v?saitl?rin qanunvericiliy? uy?un amortizasiya v? t?mir x?rcl?rinin yoxlan?lmas?;– Debitorlar üzr? qal?qlar?n yoxlan?lmas?;– Yerli v? xarici kreditorlar üzr? daxili hesabatlar?n verilm?si;– Proqnoz balans?n?n haz?rlanmas?;– Kassa kitab?na, bank ?m?liyyatlar?na v? qaim?-fakturalara n?zar?t edilm?si;– Pul v?saitl?rinin h?r?k?ti hesabat?n?n t?rtib edilm?si.- ?? vaxt?: Bazar ert?si - Cüm?, 09:00-dan 18:00-d?kVergi üçotu üzr? müt?x?ssis","T?l?bl?r:Vergi M?c?ll?si, Mülki M?c?ll? v? ?m?k M?c?ll?si üzr? bilikl?rin olmas?;-?qtisadiyyat, mühasibat uçotu v? ya maliyy?-kredit sah?sind? bakalvr v? ya daha yüks?k t?hsil d?r?c?si;- Maliyy?, mühasibat uçotu, vergi qanunvericiliyi v? hesabat v? ya dig?r ox?ar sah?l?rd? minimum 3 il i? t?crüb?si;- Ümumi mühasibat uçotu prinsipl?ri sah?sinin yax?? anlay???;- Vergi konsaltingi sah?sind? i? t?crüb?si olan namiz?dl?r? üstünlük veril?c?kdir;- Microsoft Office (Word, Excel) proqramlar? üzr? mük?mm?l biliyin olmas?;- ACCA/C?MA/CPA pe??kar ixtisasart?rmas?n?n mövcudlu?u arzuolunand?r;- Güclü t?dqiqat v? analitik dü?ünm? qabiliyy?ti v? m?s?l?l?rin h?llind? t???bbüsün göst?rilm?si;- Hesabatlar?n haz?rlanmas? v? yaz? bacar?qlar?;- F?rdi qaydada v? komandada i?l?m?k bacar???na malik olmaq;- T?yin edilmi? vaxta q?d?r eyni zamanda bir neç? tap??r??? yerin? yetirm?k bacar???;- Yax?? ünsiyy?t qurma bacar???;Son müraci?t tarixi:Müraci?t qaydalar?: CV-ni zemfira.zeynalova@abacusaudit.az  elektron poçt ünvan?na mövzu hiss?d? v?zif? ad?n? – “Vergi uçotu üzr? müt?x?ssis” yaz?b gönd?rm?kl? müraci?t edilir.",Müsahib? ?sas?nda,4/9/2022
614,SMM üzr? müt?x?ssis,keramatrade.az,Bak?,Tam ?tat,1-3 il,"?? haqq?nda m?lumat:Komandam?za t?crüb?li, yarad?c?, yenilikl?rl? dolu “SMM üzr? müt?x?ssis” axtar???nday?q! Maraqlanan namiz?dl?r CV-l?rini elanda göst?ril?n ünvana gönd?r? bil?rl?r.?? bar?d? m?lumat·        ?irk?tin sosial ??b?k? hesablar?n?n idar? edilm?si (facebook Ads Manager, Google Ads il? i?l?m?k bacar???)·        T?sdiq edilmi? plan ?sas?nda reklamlar?n yerl??dirilm?si v? izl?nilm?si·        Bazar?n, r?qibl?rin ara?d?r?lmas?, analizl?rin apar?lmas? v? t?l?bat?n mü?yy?nl??dirilm?si·        S?hif?y? g?l?n sor?ular? cavabland?r?lmas?n? t?min etm?k·        S?hif?nin günlük,h?ft?lik v? ayl?q hesabatlar?n?n haz?rlanmas??? rejimi: Tam?? saat?: 10:00-dan 18:00-d?k?m?k haqq?: 500 – 700 AZN / müsahib? ?snas?nda namiz?d? gör? d?yi?ir?lav?l?r: AR ?m?k m?c?ll?sin? gör? s?n?dl??m??? yeri: Bak?, A? ??h?r, M?rk?zi bulvar küç. 7Qeyd: Namizd?l?rd?n CV-l?rini gönd?rm?mi?d?n önc? v?zif? öht?likl?rini diqq?tl? oxumaqlar? xahi? olunur .T?l?bl?r? cavab ver?n namiz?dl?rin CV-l?rini “SMM üzr? müt?x?ssis” ba?l??? alt?nda ragim@keramatrade.az elektron ünvan?na gönd?rm?l?ri xahi? olunur.","T?l?bl?r:Namiz?d? t?l?bl?r·        Ya?: 22 – 35 ya?lar?nda xan?m namiz?dl?r·        Az?rbaycan v? rus dill?rind? s?lis dan???q (ingilis dili arzuolunand?r)·        S?liq?li xarici görünü?, n?zak?tli dan???q, ünsiyy?tcil, yüks?k nitq qabiliyy?ti, d?qiq, intizaml? v? i?in? qar?? m?suliyy?tli olmal?Komandada i?l?m?k bacar???Sosial media marketinq (SMM) üzr? ?n az? 2 il i? t?crüb?si",,4/9/2022
613,T?chizat üzr? müt?x?ssis,Encom,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:?? bar?d? m?lumat:- Sifari?l?rin q?bulu, t?hlili- T?darükçul?rin ara?d?r?lmas?, ?laq?l?rin yarad?lmas?- Mallar üzr? texniki m?lumat v? qiym?t ara?d?r?lmas?n?n apar?lmas?- T?darükçül?rl? müqavil?l?rin ba?lanmas?- Müqavil?nin icras? uçotunun apar?lmas?- Gömrük r?smil??dirilm?si (sifari?l?rin haz?rlanmas?, gömrük r?smil??dirim?si üçün laz?mi olan bütün s?n?dl?r paketinin t?qdim olunmas?)- Mallar?n g?tirilm?si v? anbara t?hvil verilm?si üçün t?l?b olunan bütün i?l?rin görülm?si- Mallar?n qeydiyyat?n?n apar?lmas?- T?chizat prosesl?rinin gedi?i haqq?nda h?ft?lik, ayl?q hesabatlar?n haz?rlanmas?- ?? qrafiki: H?ft?nin 6 günü, saat 09.00-dan 18.00-d?k, ??nb? günü-q?sa i? günüdürÜnvan: Bak? ??h?ri, N?c?f N?rimanov küç?si 5CQeyd: Namiz?dl?rd?n mövzu hiss?sind? “T?chizat üzr? müt?x?ssis” vakansiya ad?n? göst?rm?kl? öz CV-l?rini cv@encom.az elektron poçt ünvan?na gönd?rm?l?rini xahi? edirik.","T?l?bl?r:Namiz?d? t?l?bl?r:- Yaln?z Xan?m namiz?dl?r- Ali t?hsilli (texniki ali t?hsili olan namiz?dl?r? üstünlük verilir)- Az?rbaycan v? Rus dill?rind? yax?? s?viyy?d? dan???q qabiliyy?ti;(Rus dili mütl?qdir, ?ngilis dili arzu olunand?r)- Kompyuter bilikl?ri: Microsoft Office proqramlar?n? bilm?li- F?rdi keyfiyy?tl?r: m?suliyy?t, diqq?tlilik, müst?qil q?rar verm?k v? ünsiyy?t qurmaq qabiliyy?ti",Müsahib? ?sas?nda,4/9/2022
612,Reklam üzr? müt?x?ssis,Vau.az,Bak?,Tam ?tat,1-3 il,"?? haqq?nda m?lumat:M?hsullar?n online sat???n? h?yata keçir?n vau.az “Reklam üzr? müt?x?ssis” v?zif?si üzr? i?çi q?bulu elan edir. V?zif? öhd?likl?ri:Reklam kanallar? üzr? i?l?rin t??kili.Promo m?hsullar il? i?.T?dbirl?r v? BTL üzr? i?l?rin t??kili.Reklam üzr? s?n?dl??m? i?l?rinin t??kili.?irk?t partnyorlar?, brend t?msilçil?ri il? reklam i?l?rinin t??kili.?? qrafiki: 5 günlük?m?k haqq? müsahib? ?sas?nda t?yin edil?c?k v? r?qab?t?davaml?d?r.Vakansiyaya müraci?t üçün CV-nizi “Reklam üzr? müt?x?ssis” mövzusu il? hr@vau.az  e-mail ünvan?na gönd?rm?yiniz xahi? olunur.",T?l?bl?r:Namiz?d? qar?? t?l?bl?r:Ali t?hsil (Arzuolunand?r).Reklam sah?sind? minimum 1 il t?crüb?.Az?rbaycan dili s?lis (rus v? ingilis dili arzuolunand?r).Ofis proqramlar? biliyi.Komandada i?l?m? bacar???.,,4/9/2022
611,Asisten,Lumegrand,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:?sas v?zif?l?r:R?hb?rin tap??r??? ?sas?nda i?l?rin yönl?ndirilm?si v? icras?na n?zar?tKargüzarl?q v? ofis daxili i?l?rGörü?l?rin t??kili v? tap??r??lar?n icras?R?hb?rin günd?liyinin tutulmas?, iclaslar?n t??kili.Email v? telefon z?ngl?rin cavabland?r?lmas?R?hb?rliyin dig?r göst?ri?l?rinin icras??? ??raiti:AR ?M ?sas?n r?smil??dirm??m?k haqq? 600 AZN (start)?? qrafiki: Bazar ert?si – Cüm? 09:00 – 18:00, ??nb? 09:00 – 13:30?? yeri: Bak?xanov q?s. (?hm?di, Neftçil?r v? Bay?ldan servis xidm?ti mövcuddur)Göst?ril?n t?l?bl?r? cavab ver?n s??xsl?rin CV-l?rini ""Asistent"" bas?l?g?? il? g.ahmadov@azvirt.com elektron u?nvan?na go?nd?rm?kl?ri xahis? olunur.","T?l?bl?r:T?l?bl?r:T?hsil : AliYa? : 23 – 35Yaln?z xan?m namiz?dl?rS?liq?li xarici görünü?, n?zak?tli dan???q , intizaml? v? i?in? qar?? m?suliyy?tli olmal?Az?rbaycan, v? Rus dilini s?lis bilm?k mütl?qdir , ingilis dili arzuolunand?rKompüter istifad? etm?k bacar??? MS Office (Word, Excel, Outlook)T??kilat? bacar?qlar?, ünsiyy?tcil v? dan???q aparmaq bacar???V?zif?l?rin icras? üçün çal??qan olmaq;Tap??r?qlar? operativ qaydada idar?etm? bacar???",600,4/9/2022
606,Alman dili üzr? ça?r? m?rk?zi,Positive Call Center,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:?? bar?d? m?lumat- Operativ olaraq telefon z?ngl?rini q?bul etm?k. - Mü?t?ril?r t?r?find?n veril?n suallar? cavabland?rmaq. - ?irk?tin xidm?t v? tarifl?ri bar?d? mü?t?riy? düzgün m?lumat verm?k. - Mü?t?ril?rin ?ikay?t, t?klif v? tövsiy?l?rini dinl?m?k v? ya müvafiq ??xs? yön?ltm?k. - ?? qrafki : h?ft?nin 6 günü 8 saatl?q i? qrafikidir. H?ft?nin bir günü istirah?t verilir.Nahar ?irk?t t?r?find?n verilir.",T?l?bl?r:Namiz?d? t?l?bl?r- Xanim v? b?y Namiz?dl?r. - ?? t?crüb?si ?irk?t t?r?find?n keçirilir.- Ali t?hsil- Alman dilini bilm?lidir.    - Evd?n i?l?m?k mümkündür.,700 AZN,4/30/2022
605,Korporativ sat?? üzr? menecer (Topdan sat??),Hrcell,Bak?,Tam ?tat,3 ild?n çox,"?? haqq?nda m?lumat:Bak?da yeni aç?lan Mebel istehsal? v? sat??? üzr? beyn?lxalq (?sveçr? v? Rusiya birg? ?irk?ti) ?irk?td? Korporativ sat?? üzr? menecer v?zif?si üzr? vakansiya aktivdirV?zif?l?r:· Bak?da v? Az?rbaycan?n regionlar?nda topdan sat???n qurulmas?, mü?t?ri bazas?n?n formala?d?r?lmas?;· Matras, çarpay? v? yuxu m?hsullar?n?n topdan sat??? üzr? dan???qlar?n apar?lmas?, müqavil?l?rin ba?lanmas?;· Ba?lanm?? müqavil?l?rin t?l?bl?rinin vaxt?nda v? tam ??kild? yerin? yetirilm?sin? n?zar?t, müqavil?nin icras?n?n bütün m?rh?l?l?rind? Sifari?çi il? qar??l?ql? ?laq? (bütün yaranan probleml?rin h?lli);· ?stehlak bazar?n?n öyr?nilm?sind?, istehlakç?larla kommersiya ?laq?l?rinin formala?mas?nda v? geni?l?ndirilm?sind?, istehlakç?lar?n t?l?b v? t?l?bl?rinin öd?nilm? d?r?c?sinin, m?hsullar?n istehsal? v? sat??? üzr? uzunmüdd?tli v? illik planlar?n layih?l?rinin haz?rlanmas?nda, sat?? proqnozlar?n?n haz?rlanmas?nda i?tirak;· Görül?n i?l?rin qeydinin apar?lmas??? qrafiki: 5 günlük i? qrafiki?m?k haqq?: 800-1500+ faizl?rGöst?ril?n t?l?bl?r? cavab ver?n namiz?dl?r CV-l?rini m?ktubun mövzu hiss?sind? “Korporativ sat?? üzr? menecer” ad?n? qeyd etm?kl? cv@hrcell.az ünvan?na gönd?r? bil?r. ","T?l?bl?r:Namiz?d üçün t?l?bl?r:· T?hsil: Orta ixtisas t?hsili v? ya ali t?hsil· T?crüb?: Eyni v?zif?d? ?n az? 4 il i? t?crüb?si (mebel s?nayesind? müvafiq t?crüb?y? üstünlük verilir)· Ya?: 28-45· Dil bilikl?ri: Rus dili t?l?b olunur, ingilis dili arzuolunand?r (Mü?ssis? r?hb?rliyinin Rus milliy?ti olmas?n? v? Mü?ssis?nin Ba? ofisinin xaricd? yerl??m?sini n?z?r? alaraq)· Kompüter bilikl?ri: MS Excel, MS Outlook, 1C",800-1500+ faizl?r,4/20/2022
608,Kassir,Hrcell,Bak?,Tam ?tat,1-3 il,?? haqq?nda m?lumat:Kassir xan?m t?l?b olunur !?? haqq?nda : - Günd?lik v? ayl?q kassa hesabatlar?n?n haz?rlanmas?- Müdiriyy?t v? hesabatl?l?q üzr? t?yin olunmu? i?i vaxt?nda yerin? yetirm?k- ?dar?y? laz?mi m?lumatlar? haz?rlamaq v? t?qdim etm?k- Mü?t?ri xidm?tinin yüks?k s?viyy?d? saxlan?lmas?- ?? yerind? t?mizlik v? nizam-intizam?n t?l?bl?r? uy?un qorunmas?- ?m?khaqq? – 400 aznMüraci?t etm?k üçün Cv-l?rinizi cv@hrcell.az ünvan?na gönd?rin v? ya 0515398681 nömr?si il? ?laq? saxlay?n.,"T?l?bl?r:Namiz?d? t?l?bl?r :- Kassir kimi t?crüb?- MS Office (Word, Excel) v? 1C üzr? mütl?q bilikl?r- Rus dilind? s?lis dan???q",400,4/10/2022
599,Marketinq Müt?x?ssisi”,BeIT & Partners,Bak?,Tam ?tat,1-3 il,"?? haqq?nda m?lumat:V?zif? v? Öhd?likl?r:SEO, CRM, SEM v? marketinq üzr? m?lumat bazas?, email, sosial media v? Display ads kampaniyalar?n?n qurulmas? v? optimizasiyas?, kontent planlar?n haz?rlanmas?Yeni sistem h?ll?ri v? dig?r proqram yenilikl?ri üzr? m?lumat?n yay?lmas? m?qs?di il? mövcud v? prospektiv mü?t?ril?rl? telefon dan???qlar?n?n apar?lmas? h?mçinin görü?l?rin t??kil edilm?si?irk?tin yeni v? mövcud layih?l?r üzr? Mü?t?ri m?mnuniyy?tinin t?min olunmas? Sayta m?lumat?n ?lav? olunmas? v? d?yi?dirilm?si, dizayn v? yeni m?lumat üçün ideyalar?n verilm?si, bazara ç?xar?lan m?hsulun ir?li getm?sinin t?hliliMarketinq sah?sinin inki?af? m?qs?di il? daim yeni axtar??lar etm?k v? müvafiq istiqam?tl?r bar?d? r?hb?rliy? x?b?r verm?kMüxt?lif çe?idli marketinq materiallar?n?n (POSM (Point Of Sales Materials)) v? marketinq planlar?na uy?un dig?r marketinql? ?laq?li kontentl?rin haz?rlanmas?/ d?yi?dirilm?siPostlar?n t?rzinin, dizaynlar?n (kreativl?rin) haz?rlanmas? v? t?rtibat?n?n planlas?d?rmas? (Dizayn v? Korporativ stil il? ba?l? s?thi bilikl?r)Mümkün t?kmill??m?l?r üçün mü?t?ril?r, potensial mü?t?ril?r il? t?klifl?rin haz?rlanmas? v? icras? (Korporativ sat?? il? ba?l? h?v?sl?ndirici programlar?n inki?af etdirilm?si v? t?tbiqi)Daxili sat?? kanallar?n? (SMS, Mobil, Web portallar? v? s) mü?yy?n ed?r?k, strategiya v? inki?af plan? layih?l?rini haz?ramal?, n?zar?t etm?li v? t?hlilini apar?lmas??? ??raiti:?? qrafiki h?ft? içi h?r gün saat 9:00-dan 18:00-d?k.Az?rbaycan Respublikas?n?n ?m?k qanunvericiliyin? uy?un olaraq qeydiyyatSon müraci?t tarixi:  4 Fevral?m?k haqq?: 800-1000 AZN + Bonuslar?m?k haqq? müsahib? ?sas?nda namiz?din bilikl?ri uy?un raz?la?d?r?lacaqNamiz?dl?rd?n ??killi CV-l?rini e-mailin mövzu hiss?sind? “Marketinq Müt?x?ssisi” sözl?rini qeyd etm?kl? elektron ünvan?na gönd?rm?si xahi? olunur. ??? q?bul prosesinin növb?ti m?rh?l?l?ri üçün yaln?z t?l?bl?r? cavab ver?n namiz?dl?r d?v?t olunacaqlar.","T?l?bl?r:T?l?bl?r:Yüks?k ??xsi v? ünsiyy?t bacar?qlar??dar?çilik v? liderlik xüsusiyy?tl?riKomanda idar?etm? bacar???Mük?mm?l dan???q v? yaz??ma qabiliyy?ti?T sah?sind? sat?? v? marketing t?crüb?sin? üstünlük verilirAz?rbaycan, Rus, Turk v? ?ngilis dili bilm?liOfis programlar? bilm?liERP v? avtomatla?d?rma sisteml?rini bil?n namizadl?r? üstünlük veril?c?k",Müsahib? ?sas?nda,4/9/2022
598,Auditor,Bank Respublika ASC,Bak?,Tam ?tat,1-3 il,"?? haqq?nda m?lumat:Ümumi v?zif? öhd?likl?ri:Filiallarda ba? vermi? ?m?liyyatlar? yoxlamaq;?m?liyyat sah?sind? daxili n?zar?t sisteml?rinin mövcud olmas?, effektivliyi v? adekvatl???n? yoxlamaq v? qiym?tl?ndirm?k; Z?ruri hallarda bank?n daxili qaydalar?, prosedurlar? v? ?sasnam?sind? d?yi?iklikl?rin edilm?si üzr? tövsiy?l?r verm?k; Yoxlama obyektin? dair ehtimal olunan riskl?ri mü?yy?nl??dirm?k; T?yin edilmi? vaxt ç?rçiv?sind? audit yoxlamas? apar?lan departamentin v? ya ?m?liyyat sah?sinin risk t?hlilini h?yata keçirm?k;?m?liyyat sah?sind? audit testl?rini h?yata keçirm?k;?m?liyyat prosesl?rinin müvafiq qanunvericiliy?, prosedur v? qaydalara uy?un olmas?n? t?yin etm?k;Audit f?aliyy?tin? aid qanunvericilik v? beyn?lxalq praktikada q?bul olunmu? dig?r v?zif?l?ri h?yata keçirm?k. Namiz?d? qar?? t?l?bl?r:Göst?ril?n t?l?bl?r? cavab ver?n namiz?dl?r öz CV-l?rini 08 aprel 2022-ci il tarixin?d?k, email-in mövzu hiss?sind? Auditor qeyd ed?r?k elektron ünvan?na gönd?r? bil?r. ?ks t?qdird? bel? müraci?tlil?rin namiz?dliyin? bax?lmaya bil?r. H?mçinin bildirm?k ist?rdik ki, i??q?bul prosesinin növb?ti m?rh?l?si üçün yaln?z seçilmi? namiz?dl?rl? ?laq? saxlan?lacaqd?r.","T?l?bl?r:Ali t?hsil (iqtisadi v? ya hüquqi);?m?liyyat, kassa v? ya bank?n dig?r sah?l?ri üzr? minimum 1 il i? t?crüb?si (dig?r maliyy? t??kilatlar?nda t?crüb?nin olmas? n?z?r? al?n?r);Analitik dü?ünm? qabiliyy?ti;Dil bilikl?ri: Az?rbaycan dili mük?mm?l, rus v? ingilis dill?ri arzuolunand?r;Excel proqram?nda i?l?m?k bacar???;Yüks?k ünsiyy?t bacar???;Öz fikirl?rini yaz?l? ??kild? ifad? etm?k bacar???;Bank?n filiallar?na ist?nil?n vaxt ezamiyy?tl?r? ged? bilm?k imkan? v? ist?yinin olmas?.",Müsahib? ?sas?nda,4/9/2022
597,Biznes-analitika ?öb?sinin müt?x?ssisi,Xalq Bank,Bak?,Tam ?tat,0-1 il,"?? haqq?nda m?lumat:?? qrafiki: 09:00 - 18:00 / Bazar ert?si - Cüm???h?r: Bak???in t?sviri:Bank m?hsullar? haqq?nda bilikl?r? sahib olmaq;Bank modullar? (FlexCube arzu olunand?r), BPM prosesl?ri v? ya analitik m?lumatlar?n emal? sisteml?ri il? i? t?crüb?si;Texniki tap??r?q (istifad?çi v? texniki s?viyy?d? s?n?d haz?rlama, ard?c?ll?q alqoritmi qurma) haz?rlama bacar???na malik;Avtomatla?d?r?lm?? prosesl?rd? (Biznes, ?T) i?tirak t?crüb?si;Veril?nl?r bazas?n?n (SQL) sor?ulanmas? üzr? bilikl?rin olmas?;Xarici dil bilikl?rin? sahib (Texniki tap??r??? anlamaq v? t?rtib etm?k s?viyy?sind?) olmaq;Web servis üzr? bilikl?r? sahib olmaq arzuolunand?r: Arxitektura növü (Rest/Soap), AP? Server-l?rin sor?ulanmas? bacar???, Sor?ulama formatlar? (JSON / XML) bar?d? anlay??a malik olmaq.QEYD: T?l?bl?r? uy?un olmayan v? mail-da ""Mövzu"" qismind? müraci?t edil?n vakansiyan?n ad? qeyd olunmayan ""CV""-l?r? bax?lmayacaq. CV-l?r az?rbaycan dilind?, “Xalq” Bank?n CV formas?n? doldurmaqla gönd?rilm?lidir.?laq? vasit?l?ri: E - mail:  cv@xalqbank.az","T?l?bl?r:Namiz?d? dair t?l?bl?r: ?nformasiya Texnologiyalar? üzr? magistr d?r?c?sind? ali t?hsil;Biznes prosesl?rin texniki analizinin veril?nl?r bazas? modelinin t?rtibat? s?viyy?sin? q?d?r detalla?d?r?lmas?;Biznes prosesl?r üzr? texniki s?n?din (istifad?çi v? texniki s?viyy?d?-use case) haz?rlanmas?;Biznes proses üzr? minimal test planlar?n v? test ssenaril?rinin haz?rlanmas?nda i?tirak;Texniki tap??r?q üzr? d?yi?ikliyin icra dövründ? monitorinq edilm?si v? d?yi?ikliyin t?l?bl?r? uy?unlu?unun yoxlan?lmas?;D?yi?iklik edilmi? Biznes prosesin test m?rh?l?sind? Sifari?çiy? v? Bank Sisteml?rin? d?st?k komandas?na t?qdim olunmas?nda i?tirak;Biznes prosesin Proqramla?d?rma komandas? il? raz?la?d?r?lmas? v? görül?n i?l?r bar?d? hesabatlar?n t?qdim edilm?si;Analiz zaman? hesabat haz?rlanmas?n?n mümkünlüyünün t?min edilm?si v? yarana bil?c?k potensial riskl?rin mü?yy?n edilm?si;T?l?bl?rin toplanmas? v? t?hlili, xarici v? daxili i?çi qruplar? il? ünsiyy?tin apar?lmas?.",Müsahib? ?sas?nda,4/9/2022
